545	549	559	568	576	578	582	584	585	589	590	594	603	604	605	606	610	613	623	628	629	632	634	639	643	645	648	655	658	659	660	661	672	675	678	682	688	691	693	696	699	700	717	733	743	750	761	785	786	FE-102	FE-116	FE-122	FE-131	FE-139	FE-14	FE-151	FE-16	FE-161	FE-163	FE-170	FE-188	FE-20	FE-202	FE-206	FE-208	FE-237	FE-242	FE-246	FE-252	FE-263	FE-27	FE-278	FE-28	FE-289	FE-304	FE-316	FE-337	FE-339	FE-340	FE-341	FE-342	FE-343	FE-344	FE-369	FE-370	FE-386	FE-388	FE-39	FE-396	FE-397	FE-4	FE-412	FE-432	FE-438	FE-444	FE-455	FE-458	FE-460	FE-462	FE-467	FE-47	FE-471	FE-48	FE-487	FE-488	FE-498	FE-499	FE-500	FE-516	FE-518	FE-533	FE-537	FE-559	FE-569	FE-600	FE-622	FE-644	FE-647	FE-655	FE-67	FE-685	FE-686	FE-688	FE-7	FE-701	FE-703	FE-710	FE-714	FE-717	FE-719	FE-721	FE-726	FE-728	FE-729	FE-730	FE-733	FE-737	FE-742	FE-743	FE-747	FE-748	FE-750	FE-751	FE-76	FE-760	FE-761	FE-764	FE-768	FE-769	FE-772	FE-773	FE-778	FE-780	FE-787	FE-790	FE-795	FE-94	FE-97	FLC-LB1	FLC-LB2	FLC-LB3	FLC-LB4	FLC-LB5	FLC-LB6	FLC-LB7	FS-180	FS-34	FS-537	FS-590	FS-70	FS-710	FS-715	FS-745	FS-773	FS-821	L10-1	L24-1	L33-1	L37-1	L5-1	L57-1	L58-1	L66-1	L74-1	L78-1	LB10	LB11	LB13	LB14	LB16	LB18	LB19	LB20	LB22	LB23	LB24	LB25	LB28	LB29	LB30	LB35	LB36	LB37	LB40	LB44	LB46	LB8	LB9	LIV-LB34	LIV-LB38	LIV-LB39	LIV-LB47	LIV-LB53	LIV-LB55	LIV-LB57	LIV-LB60	LIV-LB61	LIV-LB63	LIV-LB64	LIV-LB68	LIV-LB72	LIV-LB73	LIV-LB74	LIV-LB76	LIV-LB77	LIV-LB79	LIV-LB80	WB-537	WB-569	WB-581	WB-600	WB-631	WB-633	WB-644	WB-657	WB-670	WB-679	WB-681	WB-685	WB-686	WB-697	WB-710	WB-719	WB-726	WB-730	WB-737	WB-747	WB-751	WB-760	WB-764	WB-768	WB-769	WB-772	WB-773	WB-776	WB-777	WB-778	WB-779	WB-780	WB-790	WB-791	WB-794	WB-795
Proteobacteria;Gammaproteobacteria;Pseudomonadales	6589	13493	7776	11467	0	3561	7863	6492	14681	10128	9251	11680	5517	8941	7100	14453	4767	10951	11781	8545	19795	14735	12889	11516	10785	11412	8807	13799	14305	7550	6009	27121	12599	12143	10959	10389	11124	9064	5883	9958	9399	17666	5912	11285	12814	9562	18791	5751	13429	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	1987	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	73	0	0	0	53	0	0	0	0	0	0	0	0	0	0	18	0	249	0	0	0	0	163	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	19	0	0	15141	15652	15011	10417	20407	18998	5563	0	0	0	0	0	0	0	0	0	0	8426	5753	16447	12464	16955	10871	7224	13839	12392	10782	9008	15773	14866	18968	11097	15143	9856	17083	20421	2106	12761	9810	15272	11550	13490	7782	5823	14103	13047	10890	9706	17203	15921	4887	10691	13939	6189	20523	19026	7071	16247	5842	15208	9644	20028	9853	10738	17660	18224	24830	16582	13434	5775	8918	6225	10350	7336	10228	8997	19565	9903	12461	15252	8301	13223	18875	7567	11529	12541	9263	6926	11044	7684	4691	5591	9163	6443	13408	12965	15538	9068	12874	7444	11043	12451	6026	7197	17642
Bacteroidota;Bacteroidia;Flavobacteriales	8771	5193	3991	5644	0	14231	10557	7942	12798	6291	15200	2784	8648	6016	10656	12470	1054	11055	8681	14793	6659	6063	7658	11853	11084	10327	8663	7840	9572	9369	5672	1758	9548	6785	12274	7438	8435	10674	7250	6770	6417	9908	5049	6492	6541	3690	6383	5818	8598	0	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	206	0	0	7425	2499	828	9246	1770	2934	6113	0	0	0	0	0	0	0	0	0	0	2954	5936	7664	8402	4948	12632	5016	15535	3405	4338	8561	4264	4825	4399	1964	5775	12210	8977	3081	1872	3923	1977	4432	1497	1626	3735	6032	6933	1871	7116	6801	672	5809	77	6924	9359	1769	2068	5392	3731	1300	948	3336	1523	0	5997	3877	2423	2051	3870	1385	1732	4093	4972	3671	1131	942	7099	1872	4325	5510	2755	4421	5860	1304	1226	4789	4503	6733	536	5449	338	7617	6663	6051	3339	5017	8743	5793	8660	4942	9401	8147	6087	2329	9779	4520	4390
Actinobacteriota;Actinobacteria;Micrococcales	1883	2160	86	1528	0	4834	1892	2252	1879	5965	3988	3938	3223	3944	1437	2981	1303	1341	5947	3179	684	0	1972	637	1760	3121	3198	3741	2139	2934	2079	3565	4272	2120	316	3180	1557	3052	1095	2746	4706	2670	6160	4600	3188	3652	4442	2970	3777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	682	0	0	0	0	0	0	0	0	0	0	0	21	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	2	0	0	0	0	37	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	34	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	8	0	0	0	5067	2977	2394	3233	3860	4520	7508	0	0	0	0	0	2	0	0	0	0	2671	13774	2566	2106	3359	4635	2706	2155	4496	2801	3361	688	7920	4372	8663	1224	3081	5009	4103	5344	6336	3184	5611	2517	2650	2589	5729	2966	6195	4315	2891	1463	2290	543	34	5786	4094	4168	759	4334	2782	3575	5561	5418	4052	2189	3957	943	2936	3268	1766	9940	2346	0	929	9834	3342	0	9905	3797	4029	1860	6248	4003	1137	34	23827	4174	2012	665	1591	1607	4168	6226	828	3094	1730	1126	3812	3008	4555	2036	4362	3103	8138	2937	3475	4978
Actinobacteriota;Actinobacteria;Propionibacteriales	506	880	1870	4157	0	364	0	1795	908	0	0	4406	5472	10245	233	641	749	0	0	0	458	3636	1486	1435	1857	725	802	819	241	1323	10905	50	491	143	117	301	829	0	2033	850	790	869	882	0	642	0	3094	970	3203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	1192	778	1217	1821	506	5165	1361	0	0	0	0	0	0	0	0	0	0	585	1223	753	0	683	644	421	23	0	3667	574	1113	541	1077	1058	4072	4138	28	302	765	1108	1029	1954	2980	447	760	487	2779	4116	3801	1082	2485	999	1678	0	168	1677	3311	3141	2350	524	1262	5439	2788	844	1466	5616	941	1532	1830	1420	8200	579	759	932	8030	1812	402	2181	26	4736	3279	197	90	97	0	429	1101	0	960	0	895	121	597	1106	1092	4355	1859	1234	0	0	1397	820	0	2611	0	420	1116
Proteobacteria;Gammaproteobacteria;Enterobacterales	1294	28	187	0	0	555	446	2138	0	847	1396	1429	353	0	0	431	1224	789	0	0	360	2270	0	43	1928	3913	901	0	544	0	299	7947	505	438	0	2816	1153	1846	0	6	2385	2163	0	0	3387	33202	1495	0	722	0	0	0	21	51	217	12	9392	91	1998	10224	74	6915	1865	27	0	245	4	59	15	0	10448	0	244	1840	1234	7389	254	0	3194	548	37	0	0	0	846	3310	8192	0	348	76	6	7458	13618	1745	0	1038	79	18	318	0	90	2494	208	41	0	0	38	0	786	29	5472	24	18	103	2928	0	269	168	464	0	3067	0	575	921	9019	2	85	4252	4696	6616	0	4793	701	521	1628	705	7316	785	104	1007	189	276	118	405	416	33	2635	10091	40	6475	53	0	36	795	22873	1319	133	2634	0	2493	702	555	210	0	1063	37	283	3	52	41	43	1323	40	9	18	6	0	0	2849	4209	834	552	12	1240	10	0	2030	622	0	1062	0	1418	0	5153	1391	3384	14850	853	2981	2442	0	0	181	0	2504	577	1966	0	948	0	4502	464	273	0	2284	1918	759	497	1612	1347	650	1211	2528	3506	1215	0	694	1069	0	0	309	2002	0	166	8	0	417	1226	868	0	5104	0	0	1742	2036	1297	814	1806	13	0	0	0	456	0	0	0	0	0	0	0	2031	21	1567
Bacteroidota;Bacteroidia;Bacteroidales	405	88	0	0	0	0	0	0	0	0	0	614	276	3002	228	0	3543	0	799	0	566	0	0	0	813	0	0	0	0	3131	0	0	0	0	1087	14418	0	0	0	0	84	0	67	0	0	0	41	7	0	15376	22079	26365	16194	6208	22255	45836	24921	19708	19504	20487	28061	34379	15251	29349	22532	2712	23088	29717	27171	12414	4589	24357	14573	13541	36014	21280	12367	24745	15024	14645	24676	7063	20559	26616	25502	12105	25218	31648	14537	17951	26690	20542	18302	16728	8	11892	14205	16933	13029	19946	17841	21852	7743	14295	29502	28341	21859	24138	29510	30602	10603	24750	20357	20769	7134	32058	28389	28552	24013	4	1843	21457	26617	22663	8933	28989	19320	17963	17362	16165	3445	25255	26494	20943	17232	9804	21764	15852	20810	3637	4211	21866	22883	14637	6905	20344	20314	15630	7277	30072	27133	29462	24184	34760	14822	12003	28933	26952	0	1212	123	0	532	736	0	7126	1173	4599	9220	6615	4748	2231	2770	3741	2035	0	0	0	826	0	0	1950	0	0	0	1329	0	485	0	10	908	0	0	1656	1775	0	0	1983	0	1981	3114	16	0	0	0	845	829	354	5909	0	1585	0	0	0	1351	4	668	3387	2397	2001	0	0	9	18	0	6167	0	9162	15024	7423	0	8229	6551	166	9695	5772	7039	0	0	8274	2464	665	11481	3335	5000	0	12269	10579	30	9121	17611	11557	2773	2569	0	1829	0	3352	1711	4982	2330	13280	1582
Proteobacteria;Gammaproteobacteria;Burkholderiales	3976	3410	3876	2003	2787	5121	3134	6247	2503	4464	4167	1902	2469	3747	2720	686	317	2292	4944	4429	1174	756	1996	5506	3216	3697	1933	0	1675	7172	2140	426	1004	3493	2813	3308	5679	2611	5435	983	8959	2870	10	2565	4195	532	5857	970	2419	782	46	161	41	55	1991	44	42	3256	367	149	583	64	1598	303	2764	24	446	912	24	61	1303	0	164	70	0	67	0	0	1083	389	1096	0	102	0	407	0	332	1691	0	542	132	94	434	438	0	9	36	802	139	0	463	203	0	1646	2537	925	69	299	177	679	3271	212	962	429	10	0	281	161	1722	0	3906	16	694	3535	1621	394	125	0	383	461	0	99	142	52	453	28	142	27	196	0	1346	2235	506	1643	47	76	241	0	0	0	19	0	331	175	0	170	2149	1156	2287	1958	6193	2872	1554	3061	2720	34	57	20	150	33	75	5	0	18	131	3782	1617	2089	4854	3420	2355	444	868	1745	3146	8876	2599	3058	7243	786	1482	4345	859	2261	1791	2644	1077	5979	3733	692	1324	6725	1142	4506	3210	2718	1105	2412	1977	1037	0	1646	3908	1470	1052	3149	5457	1828	194	1021	2620	849	4666	2882	2354	2662	1129	1551	2432	4003	1061	370	2294	9989	1099	4491	841	3421	2589	2737	1874	485	1554	4138	1446	5325	3936	2782	823	2184	2524	1004	2081	3484	5734	2138	246	2191	3245	987	4753	3596	1236
Firmicutes;Clostridia;Oscillospirales	0	20	0	0	0	0	0	0	0	0	0	0	0	0	854	0	470	1547	0	0	686	0	0	0	817	0	0	2213	0	1036	0	89	0	280	0	877	0	0	312	0	10	0	6	0	0	0	20	0	2094	7367	3617	4291	22681	8030	6343	430	1846	4587	4962	2280	2839	901	0	2464	3117	1405	16288	4354	3881	4335	0	803	7640	11978	10487	3550	10421	5400	8966	3985	5377	11459	6722	2644	5270	4912	2368	3740	6711	9142	2126	7431	3301	5013	0	14477	7207	5092	9430	3767	5695	5969	459	5971	1510	436	4019	5782	2530	914	1077	3405	3812	7093	3988	3498	7644	6702	4533	0	5060	10533	5611	2229	7945	3982	4939	5445	8171	2520	10092	3865	4830	10888	7701	8802	2443	5164	6114	4736	14048	5253	3708	10058	15652	7839	7882	8892	16564	168	3392	723	2119	1164	1840	15295	2559	2674	0	0	3	0	0	0	0	1143	1074	1787	1615	1203	2524	1515	1035	1388	1497	0	0	0	1479	0	0	0	0	0	0	0	2288	0	0	627	0	0	0	0	166	0	598	443	768	0	0	0	0	0	1041	358	0	0	12360	0	0	671	269	0	1067	0	1528	0	2321	0	0	1293	0	13	0	12	0	4537	1592	3482	0	1286	3443	221	3299	998	0	0	0	1052	0	0	2890	0	1819	0	937	1569	3375	1413	1755	1398	2601	2092	0	0	0	464	0	999	0	1764	23
Proteobacteria;Alphaproteobacteria;Sphingomonadales	856	381	2598	6700	0	1772	0	1833	999	0	1555	0	0	107	144	1556	100	0	918	779	98	843	129	0	0	535	0	1214	3943	0	0	222	0	0	0	0	186	0	3505	3116	5332	0	0	1012	1229	224	2863	657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	438	3511	1092	0	1402	206	0	0	0	0	0	0	0	0	0	0	3120	3000	1015	1349	1672	2294	1103	0	4755	0	1711	842	0	2970	1969	2154	1858	0	0	245	0	400	0	2121	0	656	1444	1475	668	1202	814	0	2206	2409	2101	52	3490	1613	0	0	1118	971	0	38	0	984	3502	1598	2566	8	1981	755	0	765	0	545	258	2925	0	0	0	41	1640	0	0	0	491	847	3587	737	742	1305	962	16	837	1661	0	0	1344	1625	784	7205	680	898	0	5893	945	922
Proteobacteria;Alphaproteobacteria;Caulobacterales	280	1255	602	2804	0	4521	3483	1400	1514	2557	0	444	0	1848	712	2938	553	0	691	2296	352	5926	0	0	0	0	0	3136	1497	0	1032	15	0	1526	1075	773	2394	4929	954	0	1396	0	2036	1147	5360	8	1173	1714	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	1785	1333	2018	2075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2856	0	105	0	587	1494	1924	683	0	1333	0	3316	483	411	0	0	80	1289	0	0	0	0	1140	1237	761	660	741	1040	0	0	718	0	742	1347	0	0	1799	1405	670	1004	0	809	1390	0	1470	1132	1091	801	1182	1167	0	369	55	1306	0	212	25	0	1809	6	0	0	0	295	0	1215	0	2873	0	0	1343	588	0	455	0	0	0	2434	5366	0	2814	568	418	467	0
Actinobacteriota;Actinobacteria;Corynebacteriales	2041	3425	105	7444	0	0	4802	954	2113	607	0	1833	1325	755	332	572	407	31	310	0	1533	0	4312	0	2970	879	1966	0	1751	0	2807	692	3042	453	988	282	0	0	1783	0	1529	0	1101	2170	0	750	250	480	3402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	766	2523	3481	41	184	0	1256	0	0	0	0	0	0	0	0	0	0	440	606	1999	694	0	777	8022	0	1316	5564	808	1072	1730	1438	3157	3134	0	31	3609	2052	921	797	3871	2712	673	3976	1808	2493	1918	2303	5687	1604	4907	677	4096	647	4131	0	2742	1813	371	2216	2271	65	2246	0	2423	1446	0	2011	1481	2201	1445	1803	2950	3308	1043	0	130	0	1383	60	499	2866	0	1918	1089	0	0	32	818	0	661	1263	12014	0	1600	782	1172	0	983	0	1896	0	593	0	0	4372
Firmicutes;Clostridia;Lachnospirales	0	0	0	2611	0	0	0	0	0	0	0	0	2921	0	490	0	197	1479	0	0	472	0	0	0	900	0	0	0	0	561	1927	0	0	0	0	0	0	0	0	2202	0	0	37	0	0	0	56	0	0	3538	3205	6345	6227	12509	6168	822	1531	4525	5417	2140	4985	5401	192	3658	6184	3612	2737	7263	3428	10135	1592	12786	6380	9630	3548	6599	17245	11044	9317	4591	4759	16204	6828	2889	4396	11805	963	3782	7924	5156	626	8076	1821	9431	3746	4744	6168	6350	8546	8106	6763	4212	22500	4365	4576	12381	5331	3134	830	849	8598	7692	14927	7368	16419	2218	5752	1724	4171	0	18557	12142	2008	3828	5469	5161	7049	4186	5959	7029	9026	7856	2781	4979	3980	12299	4694	5711	11276	13432	9384	9428	9128	18060	9186	11260	6183	3886	5710	6101	3939	1217	4954	186	468	10457	4608	2084	1884	0	0	0	0	0	0	1243	744	2879	3628	1424	7658	3432	3495	2399	2168	0	0	0	0	0	0	0	5	13	20	0	5103	1863	1556	1605	0	3176	0	0	535	0	1603	0	0	2289	1247	1814	0	0	1090	0	1548	1957	8515	6647	3156	666	844	0	1490	0	5019	0	2024	0	0	0	3913	0	0	2788	0	2442	0	5020	0	495	710	0	782	2518	23	1260	1563	2556	0	0	2640	0	1154	0	1985	1005	0	955	164	1244	1924	3875	1719	0	3624	0	2488	1275	0	6122	23
